# Wordlist

# DATA
ID	DOCULECT	CONCEPT	IPA
2189	PergeTegu	ear	suŋu+rⁿu
2190	TebulUre	ear	surⁿo
2193	TogoKan	ear	sugu+ru
2194	TommoSoTongoTongo	ear	sugu+lu
2195	TomoKanDiangassagou	ear	su+gu
2196	TomoKanSegue	ear	su+gu
2197	ToroTegu	ear	sugu+ru
2198	YandaDom	ear	sun
2199	YornoSo	ear	sugu+ru
#
2185	Mombo	ear (back part of ear)	sugu+liki+jiki+ji
#
2200	BankanTey	earlobe	su+ndɔ+rɔ
2201	BenTey	earlobe	susu+rⁿudɔ+rɔ
2202	DogulDomBendiely	earlobe	suŋu+nuna+ma
2203	JamsayDouentza	earlobe	su+ndɔ+rɔ
2204	Mombo	earlobe	sugu+lipi+ji
2205	Mombo	earlobe	sugu+lipe+li
2206	BonduSoNajamba	earlobe	su+ndu+du
2207	Nanga	earlobe	suŋu+rⁿidɔ+rɔ
2208	PergeTegu	earlobe	suŋu+rⁿudɔ+rɔ
2209	TebulUre	earlobe	surⁿo+dwaa+ⁿ
2210	TogoKan	earlobe	sugu+rubɔ+rɔ
2211	TommoSoTongoTongo	earlobe	sugu+ludɔ+lɔ
2212	ToroTegu	earlobe	sugu+rukɔ+tɔ
2213	YandaDom	earlobe	su+ndɔ+lɔ
2214	YornoSo	earlobe	sugu+rudɔ+lɔ
#
8122	BankanTey	early	jiresiyⁿawⁿ
8123	BenTey	early	jiresiyⁿawⁿ
8124	JamsayDouentza	early	jiresiiⁿ
8125	Mombo	early	joŋgonaw
8126	BonduSoNajamba	early	umɛŋgem+a
8127	Nanga	early	giresiyⁿaŋ+a
8128	PergeTegu	early	giresiiⁿ
8129	TebulUre	early	gireseŋg+a
8130	TogoKan	early	wa+a
8131	TogoKan	early	ɔg+u
8132	TommoSoTongoTongo	early	damb+e
8133	TommoSoTongoTongo	early	baysiɛn+ɛ
8134	TommoSoTongoTongo	early	baydɔɔdɛn+ɛ
8135	ToroTegu	early	maŋ+a
8136	YandaDom	early	waasiig+a
8137	YornoSo	early	girusɛɛⁿn
#
12337	BankanTey	earn or gain something, make a profit	tin+o+bɛr+ɛ
12338	BankanTey	earn or gain something, make a profit	bɛr+ɛ+mb+ɛrɛ
12339	BenTey	earn or gain something, make a profit	tin+e
12340	BenTey	earn or gain something, make a profit	bɛr+ɛ+bɛr+ɛ
12341	DonnoSo	earn or gain something, make a profit	tin+ɛ+bɛl+ɛ
12342	JamsayDouentza	earn or gain something, make a profit	tin+e+tin+e
12343	JamsayDouentza	earn or gain something, make a profit	bɛr+ɛ+bɛr+ɛ
12344	JamsayDouentza	earn or gain something, make a profit	uourⁿ+o
12345	Mombo	earn or gain something, make a profit	tin+o+kan+i
12346	Mombo	earn or gain something, make a profit	tin+o+yɛɛr+ɛ
12347	Mombo	earn or gain something, make a profit	yɛɛr+i+yɛɛr+ɛ
12348	BonduSoNajamba	earn or gain something, make a profit	dum+ɛ+nd+umɛ
12349	BonduSoNajamba	earn or gain something, make a profit	tin+o+dum+ɛ
12350	Nanga	earn or gain something, make a profit	tiin+i
12351	Nanga	earn or gain something, make a profit	tiin+a+bɛr+ɛ
12352	Nanga	earn or gain something, make a profit	bɛr+ɛ+bɛr+ɛ
12353	PergeTegu	earn or gain something, make a profit	tin+ɛ+bɛr+ɛ
12354	Tiranige	earn or gain something, make a profit	tin+oi+rɔ
12355	TogoKan	earn or gain something, make a profit	seg+u+bɛr+ɛ
12356	TommoSoTongoTongo	earn or gain something, make a profit	tin+ɛ+bɛl+ɛ
12357	ToroTegu	earn or gain something, make a profit	tin+o+bɛr+a
12358	ToroTegu	earn or gain something, make a profit	bɛr+u+bɛr+ɛ
12359	YandaDom	earn or gain something, make a profit	tin+ɛ
12360	YornoSo	earn or gain something, make a profit	tin+ɛ+bɛl+ɛ
#
3961	BankanTey	earring	sun+ɲirⁿe+y
3962	BankanTey	earring	sun+jiidi
3963	BenTey	earring	susu+rⁿubu+kulii
3964	DogulDomBendiely	earring	kaŋe
3965	DogulDomKundialang	earring	bugu+l
3966	DonnoSo	earring	bugu+lu
3967	JamsayGourou	earring	suŋu+ngi+du
3968	JamsayDouentza	earring	buku+lu
3969	JamsayDouentza	earring	sun+buku+lu
3970	Mombo	earring	sugu+letu+le
3971	BonduSoNajamba	earring	sun+saga+ŋgo
3972	Nanga	earring	suŋu+rⁿuge+rega+ra
3973	Penange	earring	buk+kul
3974	PergeTegu	earring	suŋu+rⁿuge+l+ge
3975	TebulUre	earring	suno+mɛ+ndi+yɛ
3976	Tiranige	earring	suŋu+nuye+leye+le
3977	TogoKan	earring	sugu+rujee+le
3978	TommoSoTongoTongo	earring	sugu+luje+ley
3979	TomoKanSegue	earring	sugu+jige+ⁿ
3980	ToroTegu	earring	sugu+ruli+sa
3981	YandaDom	earring	sun+zere+ge
3982	YornoSo	earring	jele+jala
#
2605	BankanTey	earwax	su+ndɛ+gu+su
2606	BenTey	earwax	suŋu+rⁿusu+wɔ
2607	Bunoge	earwax	dɛmɛ+ŋsu+gule
2608	Bunoge	earwax	sugu+ledɛ+mɛ
2609	DogulDomKundialang	earwax	suŋ+nusu+gɔ
2610	DonnoSo	earwax	sugu+lube+de
2611	JamsayDouentza	earwax	sun+bɛɛ
2612	Mombo	earwax	sugu+line+me
2613	BonduSoNajamba	earwax	sun+sugɔɔ
2614	Nanga	earwax	suŋu+rⁿusu+gɔ
2615	Nanga	earwax	suŋu+rⁿulɔ+gusɔ
2616	Penange	earwax	sugu+lye+nɛ+mɛ
2617	PergeTegu	earwax	suŋu+rⁿubɛɛ
2618	TogoKan	earwax	sugu+rubɛɛ
2619	TommoSoTongoTongo	earwax	sugu+lubɔ+dɔ
2620	TomoKanDiangassagou	earwax	sugu+byɛɛ
2621	TomoKanSegue	earwax	sugu+byɛɛ
2622	ToroTegu	earwax	sugu+rudɔɔ+lu
2623	YandaDom	earwax	sun+suwa
2624	YornoSo	earwax	sugu+rubɔ+jɔ
#
6965	BankanTey	east	dudu+jiroo
6966	BankanTey	east	usuta+ŋga+tu+mbu+m
6967	BenTey	east	dudu
6968	BenTey	east	dudaa
6969	Bunoge	east	ʔiro+puja
6970	DogulDomBendiely	east	ja+mbo+l
6971	DogulDomKundialang	east	jɔ+mbɔ+l
6972	DonnoSo	east	dudu
6973	JamsayGourou	east	dudu+daɣa
6974	JamsayDouentza	east	dudu
6975	JamsayDouentza	east	duda+ɣa
6976	JamsayMondoro	east	dudu
6977	Mombo	east	aasu+gu
6978	BonduSoNajamba	east	dun
6979	Nanga	east	usitu+mnɔ
6980	Nanga	east	dudu+gire
6981	Penange	east	dul
6982	PergeTegu	east	dudu
6983	PergeTegu	east	dudu+gire
6984	TebulUre	east	teŋe+da+ga
6985	Tiranige	east	aaduŋo
6986	TogoKan	east	duda+ga
6987	TommoSoTongoTongo	east	tum+mu+go
6988	TommoSoTongoTongo	east	duu
6989	ToroTegu	east	du
6990	YandaDom	east	tumo+ŋ
6991	YornoSo	east	dudu
#
15531	BankanTey	easy (work)	naarⁿa
15532	BenTey	easy (work)	naarⁿa+a
15533	Bunoge	easy (work)	kajjaʔorig+a
15534	DogulDomBendiely	easy (work)	ball+a
15535	DogulDomKundialang	easy (work)	ball+a
15536	DonnoSo	easy (work)	nan+a
15537	JamsayDouentza	easy (work)	naarⁿa
15538	Mombo	easy (work)	ber+u
15539	BonduSoNajamba	easy (work)	buriy+e
15540	BonduSoNajamba	easy (work)	ballaŋg+o
15541	Nanga	easy (work)	naarⁿa
15542	Penange	easy (work)	jam+a
15543	Penange	easy (work)	maagewolg+a
15544	PergeTegu	easy (work)	naarⁿa
15545	TebulUre	easy (work)	naarⁿa
15546	Tiranige	easy (work)	maagan+a
15547	TogoKan	easy (work)	naarⁿa
15548	TommoSoTongoTongo	easy (work)	wɛ+y
15549	TommoSoTongoTongo	easy (work)	bɛr+u
15550	ToroTegu	easy (work)	zɔr+ɛ
15551	YandaDom	easy (work)	naarⁿa
15552	YornoSo	easy (work)	naarⁿa
#
4184	Ampari	eat (meal)	y+ɛ
4185	BankanTey	eat (meal)	ɲ+ɛ
4186	BenTey	eat (meal)	ɲ+ɛ
4187	Bunoge	eat (meal)	jɛ+ɛ
4188	DogulDomBendiely	eat (meal)	ɲɛɛ
4189	DogulDomKundialang	eat (meal)	ɲɛ+ɛ
4190	DonnoSo	eat (meal)	ɲɛɛ
4191	JamsayGourou	eat (meal)	ɲɛ+ɛ
4192	JamsayDouentza	eat (meal)	ɲɛ+ɛ
4193	Mombo	eat (meal)	ɲɛ+ɛ
4194	BonduSoNajamba	eat (meal)	kw+ɛ
4195	Nanga	eat (meal)	kɔ+ɔ
4196	Penange	eat (meal)	ɲɛ+ɛ
4197	PergeTegu	eat (meal)	ɲɛ+ɛ
4198	TebulUre	eat (meal)	ɲ+ɛ
4199	Tiranige	eat (meal)	ɲɛ+ɛ
4200	TogoKan	eat (meal)	ɲi+i
4201	TommoSoTongoTongo	eat (meal)	ny+ɛ
4202	TomoKanSegue	eat (meal)	ɲɛ+ɛ
4203	ToroTegu	eat (meal)	l+ɛ
4204	YandaDom	eat (meal)	ʔəɲ+ɛ
4205	YornoSo	eat (meal)	ka+a
#
3350	BankanTey	edge, circumference (of well)	kɔrɔ
3351	BenTey	edge, circumference (of well)	moo
3352	BenTey	edge, circumference (of well)	mboo
3353	JamsayDouentza	edge, circumference (of well)	kaa
3354	Mombo	edge, circumference (of well)	peli
3355	BonduSoNajamba	edge, circumference (of well)	ibike+ndaa
3356	Nanga	edge, circumference (of well)	nɔɔ
3357	PergeTegu	edge, circumference (of well)	kaa
3358	TogoKan	edge, circumference (of well)	oteeka+ⁿ
3359	TommoSoTongoTongo	edge, circumference (of well)	aŋa
3360	ToroTegu	edge, circumference (of well)	ka
3361	YandaDom	edge, circumference (of well)	cɛnɛ
3362	YornoSo	edge, circumference (of well)	aŋa
#
551	Ampari	egg	pori
552	BankanTey	egg	tarii
553	BenTey	egg	tarii
554	Bunoge	egg	pole+ŋge
555	DogulDomBendiely	egg	pulɔ
556	DogulDomKundialang	egg	polo
557	DonnoSo	egg	talu
558	JamsayGourou	egg	taru
559	JamsayDouentza	egg	taru
560	Mombo	egg	pole
561	BonduSoNajamba	egg	pol+ŋgo
562	Nanga	egg	taari
563	Penange	egg	pole
564	PergeTegu	egg	taru
565	TebulUre	egg	talɛ
568	TogoKan	egg	taru
569	TommoSoTongoTongo	egg	talu
570	ToroTegu	egg	taru
571	YandaDom	egg	tol
572	YornoSo	egg	tal
#
573	JamsayDouentza	egg yolk (yellow)	taru+yɔrɔ+pirⁿe
574	BonduSoNajamba	egg yolk (yellow)	pol+ŋgoɔɔ+la+ŋgo
575	TommoSoTongoTongo	egg yolk (yellow)	talun+yɛlɛɔɔ+lɔ
576	TommoSoTongoTongo	egg yolk (yellow)	talu+yulɔ+punɔ
577	ToroTegu	egg yolk (yellow)	taru+barⁿi
578	YandaDom	egg yolk (yellow)	tol+lol+puna
579	YornoSo	egg yolk (yellow)	tal+yulɔ+pɔrⁿɔ+kɔl
#
11644	Ampari	eight	seer+o
11645	BankanTey	eight	gaara+y
11646	BenTey	eight	gaara+y
11647	Bunoge	eight	seele+wⁿ
11648	DogulDomBendiely	eight	seel+e
11649	DogulDomKundialang	eight	seel+e
11650	DonnoSo	eight	gagar+a
11651	JamsayGourou	eight	gaar+a
11652	JamsayDouentza	eight	gaar+a
11653	Mombo	eight	seel+e
11654	BonduSoNajamba	eight	saagi+i
11655	Nanga	eight	gaar+ɛ
11656	PergeTegu	eight	gaar+a
11657	TebulUre	eight	gagar+a
11660	TogoKan	eight	sila+a
11661	TommoSoTongoTongo	eight	gagir+a
11662	ToroTegu	eight	gaar+a
11663	YandaDom	eight	saag+e
11664	YandaDom	eight	yesaag+e
11665	YornoSo	eight	gagar+a
#
1731	BankanTey	elbow	naato+tow
1732	BenTey	elbow	naatu+tɔw
1733	BenTey	elbow	naati+tɔw
1734	DogulDomBendiely	elbow	numɔ+tɔgɔ+tɔ+gɔ
1735	DogulDomKundialang	elbow	numɔ+tɔk+tɔ+gɔ
1736	DonnoSo	elbow	tɔ+ŋgu+tɔ+ŋgu
1737	JamsayGourou	elbow	numo+tito+ŋ
1738	JamsayDouentza	elbow	numo+titɔ+ŋ
1739	JamsayMondoro	elbow	numɔ+tɔŋ
1740	Mombo	elbow	nɛɛko+loko+lo
1741	BonduSoNajamba	elbow	numa+kin+jii
1742	BonduSoNajamba	elbow	numa+tɔ+ndɔɔ
1743	BonduSoNajamba	elbow	numa+dɔrɔɔ
1744	Nanga	elbow	naatɔ+ŋɔtɔ+ŋɔ
1745	Penange	elbow	nɛɛku+lu
1746	PergeTegu	elbow	nuwⁿo+tɔtɔ+gu
1747	TebulUre	elbow	numaa+tɔtɔ+gu
1748	Tiranige	elbow	numa+kuɲu+ŋɔ
1749	TogoKan	elbow	numɔ+tɔtɔ+gu
1750	TommoSoTongoTongo	elbow	tɔ+ndɔ+m
1751	TomoKanDiangassagou	elbow	numa+si+nda
1752	TomoKanSegue	elbow	numa+ɲu+ŋgo+lo
1753	TomoKanSegue	elbow	numa+si+nda
1754	ToroTegu	elbow	lɔtu+ŋo
1755	YandaDom	elbow	numa+tɔ+ndɔ
1756	YornoSo	elbow	nɔyⁿ+tutɔ+ŋ
#
8945	BenTey	elder brother (of man or woman)	dere
8946	DogulDomBendiely	elder brother (of man or woman)	dele
8947	JamsayDouentza	elder brother (of man or woman)	dere
8948	JamsayMondoro	elder brother (of man or woman)	dere
8949	Mombo	elder brother (of man or woman)	dɛɛ
8950	TogoKan	elder brother (of man or woman)	dɛɛ+ⁿ
8951	YornoSo	elder brother (of man or woman)	dele
#
8968	BenTey	elder sister (of man or woman)	poya+m
8969	DogulDomBendiely	elder sister (of man or woman)	saa
8970	Mombo	elder sister (of man or woman)	dara
8971	TogoKan	elder sister (of man or woman)	lara+gara
8972	YornoSo	elder sister (of man or woman)	didaa
#
11728	BankanTey	eleven	pɛɛrutum+a
11729	BenTey	eleven	pɛrɛtuwⁿɔsa+a
11730	DogulDomBendiely	eleven	pɛɛltɔmɔsig+a
11731	DogulDomKundialang	eleven	pɛɛltɔmɔsig+a
11732	DonnoSo	eleven	pɛluguturugusig+ɛ
11733	JamsayGourou	eleven	pɛrɛturusaɣ+a
11734	JamsayDouentza	eleven	pɛrɛturusaɣ+a
11735	Mombo	eleven	pɛɛluyɛɛtaaŋgusug+ɔ
11736	BonduSoNajamba	eleven	pɛɛsigatoma+y
11737	Nanga	eleven	pɛɛrtumasag+a
11738	PergeTegu	eleven	pɛrɛtussag+a
11739	TebulUre	eleven	pɛɛnɛtursag+a
11740	Tiranige	eleven	pɛsugɔtoom+a
11741	TogoKan	eleven	pɛrɛɛturusag+a
11742	TommoSoTongoTongo	eleven	pɛlugoturugosig+ɛ
11743	ToroTegu	eleven	pɛɛriitur+u
11744	YandaDom	eleven	piyeltumasi+i
11745	YandaDom	eleven	piyeltɔmɔsi+i
11746	YornoSo	eleven	pɛlguturusig+ɛ
#
2805	BankanTey	emit some slobber, drool	mb+u+bun+iitoot+i
2806	DonnoSo	emit some slobber, drool	gul+ɔ+gul+ɔ
2807	JamsayDouentza	emit some slobber, drool	gur+ɔ+gur+ɔ
2808	BonduSoNajamba	emit some slobber, drool	sund+ej+arij+ar
2809	BonduSoNajamba	emit some slobber, drool	sund+ej+aris+wɛ
2810	Nanga	emit some slobber, drool	nɔɔj+aa+raj+aari
2811	TommoSoTongoTongo	emit some slobber, drool	aŋad+a+dug+oo
2812	TomoKanDiangassagou	emit some slobber, drool	kaaⁿjiib+u+rom+i
2813	TomoKanSegue	emit some slobber, drool	kaaⁿjil+ɛ+gw+e+e
2814	YandaDom	emit some slobber, drool	bur+u+bur+ɔ
2815	YornoSo	emit some slobber, drool	kɛn+ɛ+diig+o+o
2816	YornoSo	emit some slobber, drool	aŋad+ii+go+o
#
16483	BankanTey	empty (container) (adj)	suz+iⁿ
16484	BenTey	empty (container) (adj)	koro+y
16485	Bunoge	empty (container) (adj)	sɛl+i
16486	DogulDomKundialang	empty (container) (adj)	usy+ɔ
16487	DonnoSo	empty (container) (adj)	salaŋ
16488	JamsayGourou	empty (container) (adj)	wom
16489	JamsayDouentza	empty (container) (adj)	wom
16490	Mombo	empty (container) (adj)	sal+a
16491	BonduSoNajamba	empty (container) (adj)	injɛ+ɛ
16492	Nanga	empty (container) (adj)	kor+o
16493	Nanga	empty (container) (adj)	njɛnaarⁿi
16494	Penange	empty (container) (adj)	dond+o
16495	PergeTegu	empty (container) (adj)	peer+e
16496	TebulUre	empty (container) (adj)	nd+ɛ
16497	Tiranige	empty (container) (adj)	ijig+ɔ
16498	TogoKan	empty (container) (adj)	ko+o
16499	TommoSoTongoTongo	empty (container) (adj)	is+e
16500	ToroTegu	empty (container) (adj)	per+e
16501	ToroTegu	empty (container) (adj)	kowper+e
16502	ToroTegu	empty (container) (adj)	puroper+e
16503	YandaDom	empty (container) (adj)	iz+ɛ
16504	YornoSo	empty (container) (adj)	kool+o
#
13224	BenTey	encounter (sb, on a stroll)	daay+i
13225	DogulDomBendiely	encounter (sb, on a stroll)	jem+liy+e
13226	DogulDomKundialang	encounter (sb, on a stroll)	jem+u+ly+e
13227	JamsayDouentza	encounter (sb, on a stroll)	cej+e
13228	Nanga	encounter (sb, on a stroll)	tend+e
13229	PergeTegu	encounter (sb, on a stroll)	kes+e
13230	TebulUre	encounter (sb, on a stroll)	sɛg+i+r
13231	TogoKan	encounter (sb, on a stroll)	kijɛ+ɛ
13232	TommoSoTongoTongo	encounter (sb, on a stroll)	sɛg+i+rɛ
13233	ToroTegu	encounter (sb, on a stroll)	sɛg+a
13234	YandaDom	encounter (sb, on a stroll)	sɛɛd+ɛ
13235	YornoSo	encounter (sb, on a stroll)	dagɛ+ɛ
#
13236	BankanTey	encounter, find (by chance or by design)	ser+e
13237	BenTey	encounter, find (by chance or by design)	daay+i
13238	Bunoge	encounter, find (by chance or by design)	bel+o+ŋg+e
13239	JamsayGourou	encounter, find (by chance or by design)	kez+e
13240	JamsayDouentza	encounter, find (by chance or by design)	cej+e
13241	Mombo	encounter, find (by chance or by design)	gamb+y+e+e
13242	BonduSoNajamba	encounter, find (by chance or by design)	jɛɛr+ɛ
13243	Penange	encounter, find (by chance or by design)	temb+e
13244	PergeTegu	encounter, find (by chance or by design)	dan+ga
13245	TommoSoTongoTongo	encounter, find (by chance or by design)	sɛg+i+rɛ
13246	ToroTegu	encounter, find (by chance or by design)	dirⁿ+a
13247	YandaDom	encounter, find (by chance or by design)	sɛɛd+ɛ
13248	YornoSo	encounter, find (by chance or by design)	kej+e
#
8703	BankanTey	end, limit	dumo+y+ⁿ
8704	BenTey	end, limit	dum+dɔɔ
8705	DogulDomBendiely	end, limit	sak+te
8706	DogulDomBendiely	end, limit	kalu+g
8707	DogulDomKundialang	end, limit	sak+te
8708	DonnoSo	end, limit	dogo+ndo
8709	JamsayDouentza	end, limit	dum+no
8710	JamsayDouentza	end, limit	duwⁿo
8711	JamsayMondoro	end, limit	dum+no
8712	Mombo	end, limit	pi+ŋgi
8713	BonduSoNajamba	end, limit	kaloo
8714	Nanga	end, limit	du+ma
8715	PergeTegu	end, limit	dum+dɔ
8716	TebulUre	end, limit	du+mo
8717	TogoKan	end, limit	dunɔ
8718	TommoSoTongoTongo	end, limit	kale
8719	TommoSoTongoTongo	end, limit	dumɔ+ndɔ
8720	ToroTegu	end, limit	dum+lɛ
8721	YandaDom	end, limit	ida
8722	YornoSo	end, limit	dɔɔ+ⁿ
8723	YornoSo	end, limit	dum+nɔ
#
9960	BankanTey	enemy	ibere+m
9961	BenTey	enemy	gaɲɛ+m
9962	Bunoge	enemy	kɔ+ndɛ
9963	DogulDomBendiely	enemy	gaaɲo
9964	DonnoSo	enemy	ele
9965	JamsayDouentza	enemy	baaii+ⁿ
9966	JamsayDouentza	enemy	gaɲa+baŋa
9967	JamsayDouentza	enemy	gaɲa
9968	Mombo	enemy	ɛla
9969	BonduSoNajamba	enemy	a+nda+mɛɛ
9970	Nanga	enemy	gaɲɛ
9971	Penange	enemy	kɔ+ndɛ
9972	PergeTegu	enemy	gaɲɛ
9973	TogoKan	enemy	tɛgɛ+gi+ⁿ
9974	TommoSoTongoTongo	enemy	kɔn+ninɛ
9975	ToroTegu	enemy	gaɲa
9976	YandaDom	enemy	mbo+suwa
9977	YornoSo	enemy	kɔnu+nɛ
#
12786	BenTey	energetic, vigorous, courageous (person)	cɛlɛmaagum
12787	JamsayDouentza	energetic, vigorous, courageous (person)	mayⁿin
12788	Mombo	energetic, vigorous, courageous (person)	maaj+e
12789	BonduSoNajamba	energetic, vigorous, courageous (person)	mayⁿyⁿe
12790	Nanga	energetic, vigorous, courageous (person)	ɛ+ɛ
12791	PergeTegu	energetic, vigorous, courageous (person)	mayⁿnama+yⁿ
12792	TogoKan	energetic, vigorous, courageous (person)	kɛnɛbaŋ+a
12793	YandaDom	energetic, vigorous, courageous (person)	ma+yⁿ
12794	YornoSo	energetic, vigorous, courageous (person)	inɛkaj+a
#
14887	BankanTey	enter, go inside (sth)	nu
14888	BenTey	enter, go inside (sth)	nu
14889	Bunoge	enter, go inside (sth)	dɛ+ɛ
14890	Bunoge	enter, go inside (sth)	dooŋg+e
14891	DogulDomBendiely	enter, go inside (sth)	nuŋ+ɛ
14892	DogulDomKundialang	enter, go inside (sth)	nuŋ+ɛ
14893	DonnoSo	enter, go inside (sth)	yo+o
14894	JamsayGourou	enter, go inside (sth)	nun+u
14895	JamsayDouentza	enter, go inside (sth)	nun+u
14896	JamsayMondoro	enter, go inside (sth)	nun+u
14897	Mombo	enter, go inside (sth)	nwɛ+ɛ
14898	BonduSoNajamba	enter, go inside (sth)	ŋw+ɛ
14899	Nanga	enter, go inside (sth)	nu+yⁿ
14900	Penange	enter, go inside (sth)	nwɛ+ɛ
14901	PergeTegu	enter, go inside (sth)	nɔ+ɔ
14902	TebulUre	enter, go inside (sth)	nu
14903	Tiranige	enter, go inside (sth)	nɔ+ɔ
14904	Tiranige	enter, go inside (sth)	noog+o
14905	TogoKan	enter, go inside (sth)	nu
14906	TommoSoTongoTongo	enter, go inside (sth)	yo+o
14907	ToroTegu	enter, go inside (sth)	lo
14908	YandaDom	enter, go inside (sth)	n+ɔ
14909	YornoSo	enter, go inside (sth)	yo+o
#
11259	BankanTey	err, be in error, be wrong (verb only)	ler+e
11260	BenTey	err, be in error, be wrong (verb only)	ler+e
11261	Bunoge	err, be in error, be wrong (verb only)	saj+e
11262	DonnoSo	err, be in error, be wrong (verb only)	yamakan
11263	JamsayDouentza	err, be in error, be wrong (verb only)	ler+e
11264	Mombo	err, be in error, be wrong (verb only)	tɔɔnɔsaand+a
11265	BonduSoNajamba	err, be in error, be wrong (verb only)	saj+i
11266	Nanga	err, be in error, be wrong (verb only)	ler+e
11267	Penange	err, be in error, be wrong (verb only)	tɛl+ɛ
11268	PergeTegu	err, be in error, be wrong (verb only)	ler+e
11269	TebulUre	err, be in error, be wrong (verb only)	ler+e
11270	TommoSoTongoTongo	err, be in error, be wrong (verb only)	saaniy+ɛ
11271	ToroTegu	err, be in error, be wrong (verb only)	mɔrⁿu
11272	YandaDom	err, be in error, be wrong (verb only)	lel+e
11273	YornoSo	err, be in error, be wrong (verb only)	lel+e
#
11245	BankanTey	error, mistake	lere
11246	BankanTey	error, mistake	wɔɔfa
11247	BenTey	error, mistake	leru
11248	DonnoSo	error, mistake	ya+ma
11249	JamsayDouentza	error, mistake	leru
11250	BonduSoNajamba	error, mistake	saji+le
11251	Nanga	error, mistake	leri
11252	Penange	error, mistake	telu
11253	PergeTegu	error, mistake	leru
11254	TommoSoTongoTongo	error, mistake	saani+ye
11255	TommoSoTongoTongo	error, mistake	sadi+ye
11256	ToroTegu	error, mistake	mɔrⁿɔ
11257	YandaDom	error, mistake	lel
11258	YornoSo	error, mistake	lel
#
8383	TommoSoTongoTongo	evening (9-10 PM, time for evening conversations)	el+me
8384	ToroTegu	evening (9-10 PM, time for evening conversations)	elko
8385	YornoSo	evening (9-10 PM, time for evening conversations)	digɛ+togu+waaru
#
12033	BankanTey	everything	ku#bee
12034	BenTey	everything	naŋanaa
12035	BenTey	everything	ku#naŋanaa
12036	BenTey	everything	lerew
12037	Bunoge	everything	sakay
12038	DonnoSo	everything	ko#ya+woy
12039	JamsayDouentza	everything	lerew
12040	Mombo	everything	yɛɛ#selee
12041	BonduSoNajamba	everything	ye#din
12042	Nanga	everything	lerew
12043	Penange	everything	sele
12044	PergeTegu	everything	soy
12045	TebulUre	everything	pu
12048	TogoKan	everything	saⁿ
12049	TommoSoTongoTongo	everything	kidɛ#kɛm
12050	ToroTegu	everything	cew+laafufu
12051	ToroTegu	everything	cɛy+yaafufu
12052	ToroTegu	everything	kowle+yaafufu
12053	ToroTegu	everything	keyle+yaafufu
12054	ToroTegu	everything	cewle+yaafufu
12055	YandaDom	everything	cɛm
12056	YornoSo	everything	pu
#
244	BankanTey	ewe	pɛrɛ+ya+m
245	BenTey	ewe	pɛrɛ+ya+m
246	JamsayDouentza	ewe	peeju+naa
247	Mombo	ewe	anna+yɔɔ
248	BonduSoNajamba	ewe	pɛgɛ+yɛɛ
249	Nanga	ewe	pɛr+gɛya+ŋ
250	TogoKan	ewe	peju+naa
251	TommoSoTongoTongo	ewe	pedu+yaa
252	TomoKanSegue	ewe	peji+yaa
253	ToroTegu	ewe	bɛlu+ya
254	YandaDom	ewe	pɛɛyɛ
255	YornoSo	ewe	peju+yaa
#
12295	BankanTey	expensive	num
12296	BenTey	expensive	num
12297	Bunoge	expensive	kaand+a
12298	DogulDomBendiely	expensive	mayig+u
12299	DonnoSo	expensive	ɲaŋ
12300	JamsayDouentza	expensive	nam
12301	Mombo	expensive	koogenamaag+a
12302	BonduSoNajamba	expensive	namiy+e
12303	Nanga	expensive	nɔm+i
12304	Nanga	expensive	ma+a
12305	Penange	expensive	maag+a
12306	PergeTegu	expensive	nam
12307	Tiranige	expensive	sanjamaag+a
12308	Tiranige	expensive	sanjabaandes+a
12309	TogoKan	expensive	kir+ɛ
12310	TommoSoTongoTongo	expensive	maagow+ɔ
12311	TommoSoTongoTongo	expensive	sanjas+ɛ
12312	ToroTegu	expensive	naŋ
12313	YandaDom	expensive	nam
12314	YandaDom	expensive	daŋkɔr+ɔ
12315	YandaDom	expensive	ma+yⁿ
12316	YornoSo	expensive	dɔnsɛ+ɛ
#
11160	BankanTey	explain (sth, to sb)	pam+i+nak+aŋ
11161	BenTey	explain (sth, to sb)	paam+i+nɛ
11162	BenTey	explain (sth, to sb)	pam+min+ɛ
11163	JamsayDouentza	explain (sth, to sb)	paam+i+ne
11164	Mombo	explain (sth, to sb)	taar+e
11165	BonduSoNajamba	explain (sth, to sb)	bay+a+me
