ID	DOCULECT	CONCEPT	IPA	TOKENS	COGID	ALIGNMENT
13725	JamsayDouentza	(e.g. fallen tree) impede, block the passage of (sb)	pal+a	p a l + a	182	p a l + a - - - -
13726	Mombo	(e.g. fallen tree) impede, block the passage of (sb)	par+i+kan+i	p a r + i + k a n + i	187	p a r + i + k a n + i
13727	BonduSoNajamba	(e.g. fallen tree) impede, block the passage of (sb)	pal+ɛ	p a l + ɛ	182	p a l + ɛ - - - -
13728	BonduSoNajamba	(e.g. fallen tree) impede, block the passage of (sb)	fal+ɛ	f a l + ɛ	182	f a l + ɛ - - - -
13729	BonduSoNajamba	(e.g. fallen tree) impede, block the passage of (sb)	tind+i	t i n d + i	191	t i n d + i - -
13730	Nanga	(e.g. fallen tree) impede, block the passage of (sb)	kal+e	k a l + e	182	k a l + e - - - -
13731	Nanga	(e.g. fallen tree) impede, block the passage of (sb)	pal+ɛ	p a l + ɛ	182	p a l + ɛ - - - -
13732	PergeTegu	(e.g. fallen tree) impede, block the passage of (sb)	pal+ɛ	p a l + ɛ	182	p a l + ɛ - - - -
13733	TogoKan	(e.g. fallen tree) impede, block the passage of (sb)	duŋ+o	d u ŋ + o	190	d u ŋ + o
13734	TommoSoTongoTongo	(e.g. fallen tree) impede, block the passage of (sb)	tind+iy+e	t i n d + iy + e	191	t i n d + iy + e
13735	ToroTegu	(e.g. fallen tree) impede, block the passage of (sb)	karⁿ+a	k a rⁿ + a	192	k a rⁿ + a
13736	YandaDom	(e.g. fallen tree) impede, block the passage of (sb)	ib+e	i b + e	193	i b + e
13737	YornoSo	(e.g. fallen tree) impede, block the passage of (sb)	ti+iⁿ	t i + iⁿ	194	t i + iⁿ
9332	BankanTey	(e.g. host) act as guide for (a visitor)	dab+i	d a b + i	195	d a b + i
9333	BenTey	(e.g. host) act as guide for (a visitor)	dim+di	d i m + d i	196	d i m + - - d i
9334	DogulDomBendiely	(e.g. host) act as guide for (a visitor)	pɔl+ɛ	p ɔ l + ɛ	198	p ɔ l + ɛ
9335	JamsayDouentza	(e.g. host) act as guide for (a visitor)	dim+ne	d i m + n e	196	d i m + - - n e
9336	JamsayDouentza	(e.g. host) act as guide for (a visitor)	dim+nɛ	d i m + n ɛ	196	d i m + - - n ɛ
9337	BonduSoNajamba	(e.g. host) act as guide for (a visitor)	tɛr+i+yɛ	t ɛ r + i + yɛ	197	t ɛ r + i + yɛ
9338	Nanga	(e.g. host) act as guide for (a visitor)	ter+i+ye	t e r + i + ye	197	t e r + i + ye
9339	PergeTegu	(e.g. host) act as guide for (a visitor)	dim+dɛ	d i m + d ɛ	196	d i m + - - d ɛ
9340	TommoSoTongoTongo	(e.g. host) act as guide for (a visitor)	teer+i+ye	t ee r + i + ye	197	t ee r + i + ye
9341	ToroTegu	(e.g. host) act as guide for (a visitor)	bar+a	b a r + a	198	b a r + a
9342	YornoSo	(e.g. host) act as guide for (a visitor)	dim+ɛ+rɛ	d i m + ɛ + r ɛ	196	d i m + ɛ + r ɛ
16841	BankanTey	(e.g. metallic surface) shine, be shiny	tal+i	t a l + i	199	t a l + i
16842	BenTey	(e.g. metallic surface) shine, be shiny	cɛrⁿiyⁿ+i	c ɛ rⁿ iyⁿ + i	200	c ɛ rⁿ iyⁿ + i
16843	BenTey	(e.g. metallic surface) shine, be shiny	kɛrⁿiyⁿ+i	k ɛ rⁿ iyⁿ + i	200	k ɛ rⁿ iyⁿ + i
16844	DonnoSo	(e.g. metallic surface) shine, be shiny	del+e	d e l + e	199	d e l + e
16845	JamsayGourou	(e.g. metallic surface) shine, be shiny	door+o	d oo r + o	204	d oo r + o
16846	JamsayDouentza	(e.g. metallic surface) shine, be shiny	aarⁿ+a	aa rⁿ + a	203	aa rⁿ + a
16847	JamsayDouentza	(e.g. metallic surface) shine, be shiny	door+o	d oo r + o	204	d oo r + o
16848	JamsayDouentza	(e.g. metallic surface) shine, be shiny	kaŋ+a+rⁿ+a	k a ŋ + a + rⁿ + a	215	k a ŋ + a + rⁿ + a
16849	Mombo	(e.g. metallic surface) shine, be shiny	tay+e+re	t ay + e + r e	205	t ay + e + r e
16850	BonduSoNajamba	(e.g. metallic surface) shine, be shiny	jaar+i+yɛ	j aa r + i + yɛ	201	j aa r + i + yɛ
16851	Nanga	(e.g. metallic surface) shine, be shiny	ɛsɛ	ɛ s ɛ	206	ɛ s ɛ
16852	PergeTegu	(e.g. metallic surface) shine, be shiny	karⁿiyⁿ+ɛ	k a rⁿ iyⁿ + ɛ	200	k a rⁿ iyⁿ + ɛ
16853	TogoKan	(e.g. metallic surface) shine, be shiny	door+i	d oo r + i	204	d oo r + i
16854	TommoSoTongoTongo	(e.g. metallic surface) shine, be shiny	jaind+ɛ	j ai n d + ɛ	209	j ai n d + ɛ
16855	ToroTegu	(e.g. metallic surface) shine, be shiny	tel+o	t e l + o	199	t e l + o
16856	YandaDom	(e.g. metallic surface) shine, be shiny	zay+nd+ɛ	z ay + n d + ɛ	211	z ay + n d + ɛ
16857	YornoSo	(e.g. metallic surface) shine, be shiny	door+o	d oo r + o	204	d oo r + o
15302	BankanTey	(e.g. stick) be dropped (by sb)	yaas+i+ye	yaa s + i + ye	216	yaa s + i + ye
15303	BenTey	(e.g. stick) be dropped (by sb)	yaɣ+a	ya ɣ + a	217	ya ɣ + a
15304	JamsayDouentza	(e.g. stick) be dropped (by sb)	baɣ+a	b a ɣ + a	219	b a ɣ + a
15305	Mombo	(e.g. stick) be dropped (by sb)	dɔmb+ul+ɛ	d ɔ m b + u l + ɛ	220	d ɔ m b + u l + ɛ
15306	BonduSoNajamba	(e.g. stick) be dropped (by sb)	por+dɛŋ+ɛ	p o r + d ɛ ŋ + ɛ	218	p o r + d ɛ ŋ + ɛ
15307	Nanga	(e.g. stick) be dropped (by sb)	yɛg+ɛ	yɛ g + ɛ	221	yɛ g + ɛ
15308	PergeTegu	(e.g. stick) be dropped (by sb)	bag+a	b a g + a	219	b a g + a
15309	TommoSoTongoTongo	(e.g. stick) be dropped (by sb)	ɛll+i+yɛ	ɛ ll + i + yɛ	223	ɛ ll + i + yɛ
15310	ToroTegu	(e.g. stick) be dropped (by sb)	luw+o	l u w + o	224	l u w + o
15311	YornoSo	(e.g. stick) be dropped (by sb)	bag+a	b a g + a	219	b a g + a
9539	BankanTey	(imam) preach, give a sermon	waaj+o+kaŋ	w aa j + o + k a ŋ	225	w aa j + o + k a ŋ
9540	BenTey	(imam) preach, give a sermon	waaj+ɛ+waaj+ɛ	w aa j + ɛ + w aa j + ɛ	226	w aa j + ɛ + w aa j + ɛ
9541	Bunoge	(imam) preach, give a sermon	waaj+u+kan+i	w aa j + u + k a n + i	228	w aa j + u + k a n + i
9542	DogulDomBendiely	(imam) preach, give a sermon	waj+e+kan+ɛ	w a j + e + k a n + ɛ	229	w a j + e + k a n + ɛ
9543	DogulDomKundialang	(imam) preach, give a sermon	waaj+kan+e	w aa j + k a n + e	229	w aa j + - - k a n + e
9544	DonnoSo	(imam) preach, give a sermon	waaj+u+kan+a	w aa j + u + k a n + a	228	w aa j + u + k a n + a
9545	JamsayGourou	(imam) preach, give a sermon	tirⁿiwⁿ+ɛ	t i rⁿ i wⁿ + ɛ	233	t i rⁿ i wⁿ + ɛ
9546	JamsayDouentza	(imam) preach, give a sermon	waaj+u+waaj+ɛ	w aa j + u + w aa j + ɛ	226	w aa j + u + w aa j + ɛ
9547	BonduSoNajamba	(imam) preach, give a sermon	waaj+u+waaj+ɛ	w aa j + u + w aa j + ɛ	226	w aa j + u + w aa j + ɛ
9548	Nanga	(imam) preach, give a sermon	waaj+ɛ+waaj+i	w aa j + ɛ + w aa j + i	226	w aa j + ɛ + w aa j + i
9549	Penange	(imam) preach, give a sermon	waaj+i+kan	w aa j + i + k a n	228	w aa j + i + k a n - -
9550	PergeTegu	(imam) preach, give a sermon	waaj+ɛ+waaj+ɛ	w aa j + ɛ + w aa j + ɛ	226	w aa j + ɛ + w aa j + ɛ
9551	TebulUre	(imam) preach, give a sermon	waaj+ɛ+waaj+ɛ	w aa j + ɛ + w aa j + ɛ	226	w aa j + ɛ + w aa j + ɛ
9552	Tiranige	(imam) preach, give a sermon	waaj+i+kan+u	w aa j + i + k a n + u	228	w aa j + i + k a n + u
9553	TogoKan	(imam) preach, give a sermon	waaj+u+waaj+u	w aa j + u + w aa j + u	226	w aa j + u + w aa j + u
9554	TommoSoTongoTongo	(imam) preach, give a sermon	waaj+u+kan+a	w aa j + u + k a n + a	228	w aa j + u + k a n + a
9555	ToroTegu	(imam) preach, give a sermon	karⁿ+a	k a rⁿ + a	241	k a rⁿ + a
9556	YornoSo	(imam) preach, give a sermon	waaj+u+kun+ɔ	w aa j + u + k u n + ɔ	228	w aa j + u + k u n + ɔ
9557	YornoSo	(imam) preach, give a sermon	waaj+u+tag+a	w aa j + u + t a g + a	228	w aa j + u + t a g + a
7503	BenTey	(legs) be spread, be separated	gɔmb+iiiy+i	g ɔ m b + iiiy + i	242	g ɔ m b + iiiy + i
7504	DonnoSo	(legs) be spread, be separated	gɔɔmb+ɔ	g ɔɔ m b + ɔ	242	g ɔɔ m b + ɔ - -
7505	DonnoSo	(legs) be spread, be separated	gɔmb+ɛ+ɛ	g ɔ m b + ɛ + ɛ	242	g ɔ m b + ɛ + ɛ
7506	Mombo	(legs) be spread, be separated	gɔmb+ɛ	g ɔ m b + ɛ	242	g ɔ m b + ɛ - -
7507	Nanga	(legs) be spread, be separated	gɔmb+iiiy+i	g ɔ m b + iiiy + i	242	g ɔ m b + iiiy + i
7508	TommoSoTongoTongo	(legs) be spread, be separated	wan+na	w a n + n a	246	w a n + n a
5797	BankanTey	(liquid) drip (one drop at a time)	tek+e	t e k + e	251	t e k + e
5798	BenTey	(liquid) drip (one drop at a time)	teg+e	t e g + e	251	t e g + e
5799	Bunoge	(liquid) drip (one drop at a time)	tɛg+ɛ	t ɛ g + ɛ	251	t ɛ g + ɛ
5800	DogulDomBendiely	(liquid) drip (one drop at a time)	ten+e	t e n + e	251	t e n + e
5801	DogulDomKundialang	(liquid) drip (one drop at a time)	ten+e	t e n + e	251	t e n + e
5802	DonnoSo	(liquid) drip (one drop at a time)	tel+e	t e l + e	251	t e l + e
5803	JamsayGourou	(liquid) drip (one drop at a time)	som+o	s o m + o	255	s o m - + o
5804	JamsayDouentza	(liquid) drip (one drop at a time)	lem+lemb+aɣ+a	l e m + l e m b + a ɣ + a	254	l e m + l e m b + a ɣ + a
5805	Mombo	(liquid) drip (one drop at a time)	sol+e	s o l + e	256	s o l + e
5806	BonduSoNajamba	(liquid) drip (one drop at a time)	teg+i	t e g + i	251	t e g + i
5807	Nanga	(liquid) drip (one drop at a time)	teg+e	t e g + e	251	t e g + e
5808	Penange	(liquid) drip (one drop at a time)	deg+e	d e g + e	251	d e g + e
5809	PergeTegu	(liquid) drip (one drop at a time)	teg+e	t e g + e	251	t e g + e
5810	TebulUre	(liquid) drip (one drop at a time)	teg+e	t e g + e	251	t e g + e
5811	Tiranige	(liquid) drip (one drop at a time)	deg+o	d e g + o	251	d e g + o
5812	Tiranige	(liquid) drip (one drop at a time)	deg+u+deg+ukan+u	d e g + u + d e g + u k a n + u	267	d e g + u + d e g + u k a n + u
5813	TogoKan	(liquid) drip (one drop at a time)	lew+e	l e w + e	262	l e w + e
5814	TogoKan	(liquid) drip (one drop at a time)	sor+o	s o r + o	256	s o r + o
5815	TommoSoTongoTongo	(liquid) drip (one drop at a time)	teg+e	t e g + e	251	t e g + e
5816	ToroTegu	(liquid) drip (one drop at a time)	lek+u+ro	l e k + u + r o	264	l e k + u + r o
5817	YandaDom	(liquid) drip (one drop at a time)	teg+e	t e g + e	251	t e g + e
5818	YandaDom	(liquid) drip (one drop at a time)	somb+o	s o m b + o	255	s o m b + o
5819	YornoSo	(liquid) drip (one drop at a time)	teg+e	t e g + e	251	t e g + e
8954	BankanTey	(man's) sister	poya+m	p oya + m	268	p oya + m
8955	BenTey	(man's) sister	poyaa	p oyaa	268	p oyaa - -
8956	DogulDomBendiely	(man's) sister	saa	s aa	273	- s aa -
8957	DogulDomKundialang	(man's) sister	saaŋ	s aa ŋ	273	- s aa ŋ
8958	DonnoSo	(man's) sister	saa	s aa	273	- s aa -
8959	DonnoSo	(man's) sister	yaasaa	yaa s aa	273	yaa s aa -
8960	JamsayDouentza	(man's) sister	yɛsaa	yɛ s aa	273	yɛ s aa -
8961	JamsayMondoro	(man's) sister	yɛsaa	yɛ s aa	273	yɛ s aa -
8962	TebulUre	(man's) sister	sa	s a	273	- s a -
8963	Tiranige	(man's) sister	baa	b aa	276	b aa
8964	TommoSoTongoTongo	(man's) sister	saa	s aa	273	- s aa -
8965	ToroTegu	(man's) sister	isuyⁿa+rⁿu	i s uyⁿa + rⁿ u	278	i s uyⁿa + rⁿ u
8966	YandaDom	(man's) sister	saa	s aa	273	- s aa -
8967	YornoSo	(man's) sister	yasaa	ya s aa	273	ya s aa -
2951	BankanTey	(man) copulate with, fuck (woman)	gum+ɔ	g u m + ɔ	279	g u m + ɔ
2952	BenTey	(man) copulate with, fuck (woman)	guwⁿ+ɔ	g u wⁿ + ɔ	279	g u wⁿ + ɔ
2953	JamsayDouentza	(man) copulate with, fuck (woman)	sɛr+ɛ	s ɛ r + ɛ	282	s ɛ r + ɛ
2954	Mombo	(man) copulate with, fuck (woman)	yɔɔnd+ob+iye	yɔɔ n d + o b + iye	283	yɔɔ n d + o b + iye
2955	BonduSoNajamba	(man) copulate with, fuck (woman)	gum+ɛ	g u m + ɛ	279	g u m + ɛ
2956	Nanga	(man) copulate with, fuck (woman)	gum+ɔ	g u m + ɔ	279	g u m + ɔ
2957	Penange	(man) copulate with, fuck (woman)	mɔr+ɛ	m ɔ r + ɛ	285	m ɔ r + ɛ
2958	PergeTegu	(man) copulate with, fuck (woman)	sɛr+ɛ	s ɛ r + ɛ	282	s ɛ r + ɛ
2959	TogoKan	(man) copulate with, fuck (woman)	nɔŋ+u+nɔɲ+ɔ	n ɔ ŋ + u + n ɔ ɲ + ɔ	287	n ɔ ŋ + u + n ɔ ɲ + ɔ
2960	TommoSoTongoTongo	(man) copulate with, fuck (woman)	gum+ɔ	g u m + ɔ	279	g u m + ɔ
2961	TommoSoTongoTongo	(man) copulate with, fuck (woman)	kan+a	k a n + a	294	k a n + a
2962	TomoKanDiangassagou	(man) copulate with, fuck (woman)	ubaab+i+rɛ	u b aa b + i + r ɛ	289	u b aa b + i + r ɛ
2963	TomoKanSegue	(man) copulate with, fuck (woman)	ubaab+i+rɛ	u b aa b + i + r ɛ	289	u b aa b + i + r ɛ
2964	ToroTegu	(man) copulate with, fuck (woman)	sɛr+a	s ɛ r + a	282	s ɛ r + a
2965	YandaDom	(man) copulate with, fuck (woman)	gum+ɔ	g u m + ɔ	279	g u m + ɔ
2966	YornoSo	(man) copulate with, fuck (woman)	ɔgɔ	ɔ g ɔ	293	ɔ g ɔ
9792	BankanTey	(man) marry (woman)	ser+e	s e r + e	295	s e r + e
9793	BankanTey	(man) marry (woman)	z+ɛ	z + ɛ	308	z - + ɛ
9794	BenTey	(man) marry (woman)	j+ɛ	j + ɛ	296	j + ɛ
9795	Bunoge	(man) marry (woman)	kel+de	k e l + d e	298	k e l + d e
9796	DogulDomKundialang	(man) marry (woman)	ɛyy+ɛ	ɛyy + ɛ	299	ɛyy + ɛ -
9797	DonnoSo	(man) marry (woman)	jɛɛ	j ɛɛ	300	j ɛɛ - -
9798	JamsayGourou	(man) marry (woman)	zɛ+ɛ	z ɛ + ɛ	300	z ɛ + ɛ
9799	JamsayDouentza	(man) marry (woman)	jɛ+ɛ	j ɛ + ɛ	300	j ɛ + ɛ
9800	JamsayDouentza	(man) marry (woman)	tan+a+ŋa	t a n + a + ŋ a	316	t a n + a + ŋ a
9801	JamsayMondoro	(man) marry (woman)	jɛ+ɛ	j ɛ + ɛ	300	j ɛ + ɛ
9802	Mombo	(man) marry (woman)	yɔɔk+e+dd+e	yɔɔ k + e + dd + e	304	yɔɔ k + e + dd + e
9803	BonduSoNajamba	(man) marry (woman)	j+ɛ	j + ɛ	296	j + ɛ
9804	Nanga	(man) marry (woman)	jɛ+ɛ	j ɛ + ɛ	300	j ɛ + ɛ
9805	Penange	(man) marry (woman)	kel+de	k e l + d e	298	k e l + d e
9806	PergeTegu	(man) marry (woman)	jɛ+ɛ	j ɛ + ɛ	300	j ɛ + ɛ
9807	TebulUre	(man) marry (woman)	z+ɛ	z + ɛ	308	z - + ɛ
9808	Tiranige	(man) marry (woman)	tal+a+mu	t a l + a + m u	309	t a l + a + m u
9809	TogoKan	(man) marry (woman)	ɲaŋ+a	ɲ a ŋ + a	310	ɲ a ŋ + a
9810	TogoKan	(man) marry (woman)	jɛ+ɛ	j ɛ + ɛ	300	j ɛ + ɛ
9811	TommoSoTongoTongo	(man) marry (woman)	yaan+a+jɛ	yaa n + a + j ɛ	311	yaa n + a + j ɛ
9812	TommoSoTongoTongo	(man) marry (woman)	ɛɛ+ⁿ	ɛɛ +ⁿ	299	- - ɛɛ +ⁿ
9813	ToroTegu	(man) marry (woman)	dag+a	d a g + a	312	d a g + a
9814	YandaDom	(man) marry (woman)	ziy+ɛ	z iy + ɛ	308	z iy + ɛ
9815	YornoSo	(man) marry (woman)	jɛ+ɛ	j ɛ + ɛ	300	j ɛ + ɛ
4807	BankanTey	(meal) be cooked, be done	ir+ɛ	i r + ɛ	317	- i r + ɛ
4808	BenTey	(meal) be cooked, be done	ir+ɛ	i r + ɛ	317	- i r + ɛ
4809	Bunoge	(meal) be cooked, be done	bil+ɛ	b i l + ɛ	317	b i l + ɛ
4810	DogulDomKundialang	(meal) be cooked, be done	il+ɛ	i l + ɛ	317	- i l + ɛ
4811	DonnoSo	(meal) be cooked, be done	il+ɛ	i l + ɛ	317	- i l + ɛ
4812	JamsayDouentza	(meal) be cooked, be done	ir+ɛ	i r + ɛ	317	- i r + ɛ
4813	Mombo	(meal) be cooked, be done	wul+ɛ	w u l + ɛ	324	w u l + ɛ
4814	BonduSoNajamba	(meal) be cooked, be done	il+ɛ	i l + ɛ	317	- i l + ɛ
4815	Nanga	(meal) be cooked, be done	ir+ɛ	i r + ɛ	317	- i r + ɛ
4816	Penange	(meal) be cooked, be done	bɔr+ɛ	b ɔ r + ɛ	326	b ɔ r + ɛ
4817	PergeTegu	(meal) be cooked, be done	ir+ɛ	i r + ɛ	317	- i r + ɛ
4818	TebulUre	(meal) be cooked, be done	il+ɛ	i l + ɛ	317	- i l + ɛ
4819	Tiranige	(meal) be cooked, be done	il+ɔ	i l + ɔ	317	- i l + ɔ
4820	TogoKan	(meal) be cooked, be done	ir+ɛ	i r + ɛ	317	- i r + ɛ
4821	TommoSoTongoTongo	(meal) be cooked, be done	il+ɛ	i l + ɛ	317	- i l + ɛ
4822	ToroTegu	(meal) be cooked, be done	irudaŋ+	i r u d a ŋ +	332	i r u d a ŋ +
4823	YandaDom	(meal) be cooked, be done	ʔəl+ɛ	ʔ ə l + ɛ	333	ʔ ə l + ɛ
4824	YornoSo	(meal) be cooked, be done	il+ɛ	i l + ɛ	317	- i l + ɛ
14577	BankanTey	(modern) bed	lii	l ii	337	l ii
14578	BenTey	(modern) bed	lii	l ii	337	l ii
14579	DonnoSo	(modern) bed	lii	l ii	337	l ii
14580	JamsayDouentza	(modern) bed	lii	l ii	337	l ii
14581	Mombo	(modern) bed	dulu	d u l u	339	d u l u
14582	BonduSoNajamba	(modern) bed	dila+n	d i l a + n	336	d i l a + n
14583	Nanga	(modern) bed	lii	l ii	337	l ii
14584	PergeTegu	(modern) bed	teelu	t ee l u	339	t ee l u
14585	Tiranige	(modern) bed	lii	l ii	337	l ii
14586	TogoKan	(modern) bed	lii	l ii	337	l ii
14587	TommoSoTongoTongo	(modern) bed	lii	l ii	337	l ii
14588	YandaDom	(modern) bed	biye	b iye	345	b iye
14589	YornoSo	(modern) bed	lii	l ii	337	l ii
10069	JamsayDouentza	(modern) weaponry, armaments	lar+vel	l a r + v e l	346	l a r + v e l
10070	Mombo	(modern) weaponry, armaments	kɔ+mbɔ+go+le+ge	k ɔ + m b ɔ + g o + l e + g e	347	k ɔ + m b ɔ + g o + l e + g e
10071	TogoKan	(modern) weaponry, armaments	kɔmɔ+gɛrⁿii	k ɔ m ɔ + g ɛ rⁿ ii	348	k ɔ m ɔ + g ɛ rⁿ ii
10072	TommoSoTongoTongo	(modern) weaponry, armaments	mal+fakɔ+mbɔ+tay	m a l + f a k ɔ + m b ɔ + t ay	349	m a l + f a k ɔ + m b ɔ + t ay
10073	YornoSo	(modern) weaponry, armaments	kɔmɔ+gɛn	k ɔ m ɔ + g ɛ n	348	k ɔ m ɔ + g ɛ n -
16435	BankanTey	(objects) in rows (adverb)	pɔr+rɔy+pɔr+rɔy	p ɔ r + r ɔy + p ɔ r + r ɔy	350	p ɔ r + r ɔy + p ɔ r + r ɔy
16436	Mombo	(objects) in rows (adverb)	yɛg+ɛ+gɛg+ɛ	yɛ g + ɛ + g ɛ g + ɛ	351	yɛ g + ɛ + g ɛ g + ɛ
16437	TommoSoTongoTongo	(objects) in rows (adverb)	dimb+um+ɛdim+bum+ɛ	d i m b + u m + ɛ d i m + b u m + ɛ	352	d i m b + u m + ɛ d i m + b u m + ɛ
16438	YornoSo	(objects) in rows (adverb)	sɔr+ɔ+dɔd+ɔ	s ɔ r + ɔ + d ɔ d + ɔ	353	s ɔ r + ɔ + d ɔ d + ɔ
10051	BankanTey	(rifle) fire, discharge, go off	ta	t a	354	t a - - - -
10052	BenTey	(rifle) fire, discharge, go off	inj+i+ri	i n j + i + r i	355	i n j + i + r i
10053	DogulDomKundialang	(rifle) fire, discharge, go off	tay+ye	t ay + ye	354	t ay + ye - -
10054	DonnoSo	(rifle) fire, discharge, go off	tay+yɛ+ɛ	t ay + yɛ + ɛ	354	t ay + yɛ + ɛ
10055	JamsayDouentza	(rifle) fire, discharge, go off	uourⁿ+o	uou rⁿ + o	359	uou rⁿ + o
10056	Mombo	(rifle) fire, discharge, go off	loond+eg+we+e	l oo n d + e g + w e + e	360	l oo n d + e g + w e + e
10057	Mombo	(rifle) fire, discharge, go off	tay+e	t ay + e	354	t ay + e - -
10058	BonduSoNajamba	(rifle) fire, discharge, go off	bɛl+i+yɛ	b ɛ l + i + yɛ	356	b ɛ l + i + yɛ
10059	Nanga	(rifle) fire, discharge, go off	taŋ+i	t a ŋ + i	361	t a ŋ - + i
10060	Nanga	(rifle) fire, discharge, go off	iriy+i	i r iy + i	370	i r iy + i
10061	PergeTegu	(rifle) fire, discharge, go off	taŋg+a	t a ŋ g + a	361	t a ŋ g + a
10062	TebulUre	(rifle) fire, discharge, go off	pe+e	p e + e	363	p e + e
10063	TogoKan	(rifle) fire, discharge, go off	sal+a	s a l + a	364	s a l + a
10064	TogoKan	(rifle) fire, discharge, go off	kɔɔ+ⁿ	k ɔɔ +ⁿ	371	k ɔɔ +ⁿ
10065	TommoSoTongoTongo	(rifle) fire, discharge, go off	uŋg+u+lo	u ŋ g + u + l o	365	u ŋ g + u + l o
10066	ToroTegu	(rifle) fire, discharge, go off	ɛr+a	ɛ r + a	366	ɛ r + a
10067	YandaDom	(rifle) fire, discharge, go off	toŋ+ɔ	t o ŋ + ɔ	367	t o ŋ + ɔ
10068	YornoSo	(rifle) fire, discharge, go off	taŋ+a	t a ŋ + a	361	t a ŋ - + a
8895	BankanTey	(sb's) child (son or daughter)	yi+m	yi + m	372	yi + m
8896	BenTey	(sb's) child (son or daughter)	yi+m	yi + m	372	yi + m
8897	DogulDomBendiely	(sb's) child (son or daughter)	e+gu	e + g u	375	e + g u
8898	DonnoSo	(sb's) child (son or daughter)	ii	ii	376	ii -
8899	JamsayDouentza	(sb's) child (son or daughter)	in	i n	377	i n
8900	JamsayMondoro	(sb's) child (son or daughter)	in	i n	377	i n
8901	Mombo	(sb's) child (son or daughter)	wee	w ee	379	w ee
8902	BonduSoNajamba	(sb's) child (son or daughter)	e+nde	e + n d e	374	e + n d e
8903	Nanga	(sb's) child (son or daughter)	yii	yii	380	yii
8904	Penange	(sb's) child (son or daughter)	wee	w ee	379	w ee
8905	PergeTegu	(sb's) child (son or daughter)	ii+ⁿ	ii +ⁿ	376	ii +ⁿ
8906	TommoSoTongoTongo	(sb's) child (son or daughter)	ii	ii	376	ii -
8907	ToroTegu	(sb's) child (son or daughter)	irⁿu	i rⁿ u	384	i rⁿ u
8908	YandaDom	(sb's) child (son or daughter)	ene	e n e	385	e n e
12105	BankanTey	(sb's) portion, share	cer+i+ye+e	c e r + i + ye + e	386	c e r + i + ye + e
12106	BenTey	(sb's) portion, share	cer+i+ye+e	c e r + i + ye + e	386	c e r + i + ye + e
12107	Bunoge	(sb's) portion, share	gamb+ag+u	g a m b + a g + u	389	g a m b + a g + u
12108	DonnoSo	(sb's) portion, share	kul+ɔ	k u l + ɔ	390	k u l + ɔ
12109	JamsayGourou	(sb's) portion, share	ku+ru	k u + r u	391	k u + r u
12110	JamsayDouentza	(sb's) portion, share	ku+ru	k u + r u	391	k u + r u
12111	Mombo	(sb's) portion, share	ku+lu	k u + l u	391	k u + l u
12112	BonduSoNajamba	(sb's) portion, share	bam	b a m	388	b a m
12113	Nanga	(sb's) portion, share	kur+i	k u r + i	390	k u r + i
12114	Penange	(sb's) portion, share	pɔ+ɔ	p ɔ + ɔ	395	p ɔ + ɔ
12115	PergeTegu	(sb's) portion, share	ku+ru	k u + r u	391	k u + r u
12116	Tiranige	(sb's) portion, share	ba+mu	b a + m u	397	b a + m u
12117	TogoKan	(sb's) portion, share	kur+ɔ	k u r + ɔ	390	k u r + ɔ
12118	TommoSoTongoTongo	(sb's) portion, share	gomb+ul+u	g o m b + u l + u	389	g o m b + u l + u
12119	ToroTegu	(sb's) portion, share	hɔl+ɛ	h ɔ l + ɛ	400	h ɔ l + ɛ
12120	YandaDom	(sb's) portion, share	kul	k u l	390	k u l - -
12121	YornoSo	(sb's) portion, share	kul	k u l	390	k u l - -
12956	BenTey	(sb) be amazed, surprised	hayn+ɛ	h ay n + ɛ	401	h ay - - - - - n + ɛ
12957	JamsayDouentza	(sb) be amazed, surprised	hayndin+e	h ay n d i n + e	401	h ay n d - - i n + e
12958	Mombo	(sb) be amazed, surprised	haundekan+i	h au n d e k a n + i	401	h au n d e k a n + i
12959	BonduSoNajamba	(sb) be amazed, surprised	hayn+ɛ	h ay n + ɛ	401	h ay - - - - - n + ɛ
11217	BankanTey	(sb) be certain (of sth)	tajaralw+o	t a j a r a l w + o	402	t a j a r a l w + o
11218	BenTey	(sb) be certain (of sth)	tajɔr+ɔ	t a j ɔ r + ɔ	403	t a j ɔ r + ɔ
11219	Mombo	(sb) be certain (of sth)	tagyɔrɔkan+i	t a g yɔ r ɔ k a n + i	405	t a g yɔ r ɔ k a n + i
11220	BonduSoNajamba	(sb) be certain (of sth)	tair+ɛ	t ai r + ɛ	404	t ai - - r + ɛ
11221	Nanga	(sb) be certain (of sth)	tagir+i	t a g i r + i	404	t a g i r + i
11222	PergeTegu	(sb) be certain (of sth)	tajar+a	t a j a r + a	403	t a j a r + a
11223	TogoKan	(sb) be certain (of sth)	hɔɔl+i	h ɔɔ l + i	408	h ɔɔ l + i
11940	BankanTey	(sb) be last, lag behind, be in the rear	tundu#wo#gaa	t u n d u # w o # g aa	409	t u n d u # w o # g aa
11941	JamsayDouentza	(sb) be last, lag behind, be in the rear	duwⁿo	d u wⁿ o	411	d u wⁿ o
11942	Mombo	(sb) be last, lag behind, be in the rear	digirɛ	d i g i r ɛ	412	d i g i r ɛ
11943	BonduSoNajamba	(sb) be last, lag behind, be in the rear	bandi#giy	b a n d i # g iy	410	b a n d i # g iy
