# Wordlist

# DATA
ID	DOCULECT	CONCEPT	IPA
11300	JamsayDouentza	who?	àá
11301	JamsayDouentza	who?	ìláá
11302	Mombo	who?	áá
11303	BonduSoNajamba	who?	ǎm
11304	Nanga	who?	ǎŋ
11305	Penange	who?	àà
11306	PergeTegu	who?	àá
11307	TebulUre	who?	à+m
11308	Tiranige	who?	àà
11309	TogoKan	who?	àá
11310	TommoSoTongoTongo	who?	áá
11311	ToroTegu	who?	àyé
11312	YandaDom	who?	àm
11313	YornoSo	who?	àá
#
11339	Ampari	why?	ìnjɛ́#nóndò
11340	BankanTey	why?	njé#déŋgèy
11341	BenTey	why?	njé#gǐn
11342	BenTey	why?	njé#gǔn
11343	Bunoge	why?	ʔébégè#dà
11344	DogulDomBendiely	why?	ngólàŋ
11345	DogulDomKundialang	why?	ŋ̀gó+ŋ#gìnɛ́
11346	DogulDomKundialang	why?	ŋ̀gó+ŋ#làŋ
11347	DonnoSo	why?	ìnjú
11348	JamsayDouentza	why?	ìɲé#jɛ́
11349	JamsayDouentza	why?	ìɲé
11350	Mombo	why?	íŋgyá#nâw
11351	BonduSoNajamba	why?	yèŋgé#nɛ̀n
11352	Nanga	why?	kɔ̀+ɲɛ́#dɛ̀rⁿí
11353	Nanga	why?	nɲɛ́#dɛ̀rⁿí
11354	Penange	why?	njɛ́#námù
11355	Penange	why?	njɛ́#nâmâm
11356	PergeTegu	why?	ìnjé#jɛ́
11357	TebulUre	why?	ìnjé#kàndà
11358	TebulUre	why?	ìnjé#dùgò
11359	Tiranige	why?	ndégé#dàgà
11360	TogoKan	why?	ìŋé#gɛ̀ɛ̀
11361	TommoSoTongoTongo	why?	ńjɛ́#díɛ́
11362	ToroTegu	why?	èsé#kàà
11363	ToroTegu	why?	ìsé#kàà
11364	ToroTegu	why?	èsé#kààwà
11365	ToroTegu	why?	yé#dè
11366	YandaDom	why?	ʔə̀ɲè#dán
11367	YandaDom	why?	cì+ʔə̀ɲè#dán
11368	YandaDom	why?	ʔə̀ɲè#níì
11369	YornoSo	why?	njɛ́#dɛ̀ɛ̀
#
16363	BankanTey	wide (passageway)	káwⁿáwⁿ
16364	BenTey	wide (passageway)	káwàw
16365	Bunoge	wide (passageway)	bàmb+à
16366	DogulDomKundialang	wide (passageway)	pàyg+ú
16367	DonnoSo	wide (passageway)	wáy+à
16368	JamsayDouentza	wide (passageway)	wá+á
16369	Mombo	wide (passageway)	bámb+á
16370	BonduSoNajamba	wide (passageway)	wàyáŋg+é
16371	Nanga	wide (passageway)	gâw
16372	Penange	wide (passageway)	bámb+á
16373	PergeTegu	wide (passageway)	wá+y
16374	TebulUre	wide (passageway)	wàɛ́
16375	Tiranige	wide (passageway)	bá+y
16376	TogoKan	wide (passageway)	wá+á
16377	TommoSoTongoTongo	wide (passageway)	wánn+ú
16378	ToroTegu	wide (passageway)	pót+ó
16379	YandaDom	wide (passageway)	wà+yⁿ
16380	YornoSo	wide (passageway)	wán
#
1013	BankanTey	widow (not yet remarried)	àwrà+yǎ+m
1014	BenTey	widow (not yet remarried)	yàpà+lú+m
1015	Bunoge	widow (not yet remarried)	yɔ́ɔ́pà+ndò+gà
1016	DogulDomKundialang	widow (not yet remarried)	yààpà+ndé
1017	DonnoSo	widow (not yet remarried)	yààpà+ndì+nɛ́
1018	JamsayGourou	widow (not yet remarried)	yààpǎ+n
1019	JamsayDouentza	widow (not yet remarried)	yɛ̀pà+nín
1020	Mombo	widow (not yet remarried)	yɔ̀ɔ̀pá+ndè
1021	BonduSoNajamba	widow (not yet remarried)	yàpà+ndé
1022	Nanga	widow (not yet remarried)	yàpà+ndí
1023	PergeTegu	widow (not yet remarried)	yàpà+lún
1024	TebulUre	widow (not yet remarried)	yàpà+ndɛ̌ɛ̌
1025	TommoSoTongoTongo	widow (not yet remarried)	yààpà+ndé
1026	TomoKanDiangassagou	widow (not yet remarried)	yàpà+ndù
1027	TomoKanSegue	widow (not yet remarried)	yààpà+ndù
1028	ToroTegu	widow (not yet remarried)	yàkú+mnó
1029	YandaDom	widow (not yet remarried)	yɛ̀pà+ndè
1030	YornoSo	widow (not yet remarried)	yàpǎ+nnɛ́
#
1031	BankanTey	widower	àwràá+rⁿà+m
1032	BenTey	widower	àrⁿàpà+lú+mpà+lú
1033	JamsayGourou	widower	pǎn
1034	JamsayDouentza	widower	ànpá+ndáà+n
1035	BonduSoNajamba	widower	ànàpà+ndé
1036	Nanga	widower	àrⁿàpà+ndí
1037	PergeTegu	widower	ànùpǎ+ldá+ŋgà+n
1038	TommoSoTongoTongo	widower	ànàpà+ndé
1039	ToroTegu	widower	àràkú+mnó
1040	YandaDom	widower	ànpà+ndè
1041	YornoSo	widower	àrⁿàpǎ+nnɛ́
#
9028	BankanTey	wife	yǎ+m
9029	BenTey	wife	yǎ+m
9030	Bunoge	wife	yɔ́
9031	DogulDomBendiely	wife	yáá+gù
9032	DogulDomKundialang	wife	yàá+g
9033	DonnoSo	wife	yààná
9034	JamsayGourou	wife	ɲɛ̌+m
9035	JamsayDouentza	wife	ɲɛ̌n
9036	Mombo	wife	yɔ̂ɔ̂
9037	BonduSoNajamba	wife	yɛ̌ɛ̌
9038	Nanga	wife	yǎŋ
9039	Penange	wife	yɔ̀ɔ̀
9040	PergeTegu	wife	ɲàrⁿú
9041	TebulUre	wife	yǎ
9042	Tiranige	wife	yéé
9043	TogoKan	wife	ɲɛ̌
9044	TommoSoTongoTongo	wife	yààná
9045	ToroTegu	wife	yⁿàrⁿú
9046	YandaDom	wife	yɛ̀
9047	YornoSo	wife	yàárⁿá
#
6811	Ampari	wind (airflow)	ɛ̀rɛ̀rì
6812	BankanTey	wind (airflow)	ósósóò
6813	BenTey	wind (airflow)	óósò
6814	Bunoge	wind (airflow)	yàlè
6815	DogulDomBendiely	wind (airflow)	ɛ́nnɛ̀
6816	DogulDomKundialang	wind (airflow)	ɛ́nnɛ̀
6817	DonnoSo	wind (airflow)	gɛ́ɛ́dɛ̀
6818	JamsayGourou	wind (airflow)	óósó
6819	JamsayDouentza	wind (airflow)	óóɲó
6820	JamsayMondoro	wind (airflow)	óóɲó
6821	Mombo	wind (airflow)	yálé
6822	BonduSoNajamba	wind (airflow)	énáná+ŋgó
6823	BonduSoNajamba	wind (airflow)	énáná+ŋgó
6824	BonduSoNajamba	wind (airflow)	éná+ŋgó
6825	Nanga	wind (airflow)	úsúrⁿò
6826	Nanga	wind (airflow)	úsúrⁿɔ̀
6827	Penange	wind (airflow)	yàlè
6828	PergeTegu	wind (airflow)	óónjó
6829	TebulUre	wind (airflow)	ídá
6830	Tiranige	wind (airflow)	ìɲìnɛ̀
6831	TogoKan	wind (airflow)	óóɲó
6832	TommoSoTongoTongo	wind (airflow)	ódóró
6833	ToroTegu	wind (airflow)	zá+mà
6834	YandaDom	wind (airflow)	ɛ́nɛ́n
6835	YandaDom	wind (airflow)	ɛ́nɛ́ŋ
6836	YornoSo	wind (airflow)	óɲɔ́
#
6414	BankanTey	window (full-sized)	pól+mííjè
6415	BenTey	window (full-sized)	ùròdì+dɔ̌w
6416	DogulDomBendiely	window (full-sized)	fìnɛ̀+tɛ́r
6417	JamsayGourou	window (full-sized)	tòòbù+sú
6418	JamsayDouentza	window (full-sized)	tògù+káá
6419	Mombo	window (full-sized)	gɔ̀lɛ́
6420	Nanga	window (full-sized)	pìnɛ̀+tɛ̂ɛ̂r
6421	Nanga	window (full-sized)	pìnɛ́+tírì
6422	Nanga	window (full-sized)	ndòtɔ̀+gí
6423	PergeTegu	window (full-sized)	pɛ̀nɛ́ɛ́+tr̀
6424	Tiranige	window (full-sized)	péné+tírí
6425	TogoKan	window (full-sized)	kɛ̀ⁿbù+jú
6426	TommoSoTongoTongo	window (full-sized)	fɛ̀nɛ̀+ndɛ́ɛ́+rù
6427	ToroTegu	window (full-sized)	tògù+ròùrě+y
6428	YandaDom	window (full-sized)	wí+ndù
6429	YornoSo	window (full-sized)	dɔ̀lìý
6430	YornoSo	window (full-sized)	dɔ̀lì+yká+lá
6431	YornoSo	window (full-sized)	wì+ndô
#
3139	BankanTey	wing (of bird)	jɛ̀+ndɛ̂ɛ̂
3140	BenTey	wing (of bird)	gám+já
3141	Bunoge	wing (of bird)	gúbà
3142	DogulDomBendiely	wing (of bird)	gáá+mbù+rù
3143	DogulDomKundialang	wing (of bird)	gá+mbù+rù+ŋ̀
3144	DonnoSo	wing (of bird)	gá+mbù+rù
3145	JamsayGourou	wing (of bird)	gám+sá
3146	JamsayDouentza	wing (of bird)	gám+ɲú
3147	JamsayMondoro	wing (of bird)	gám+ɲú
3148	Mombo	wing (of bird)	kárá+kárá
3149	BonduSoNajamba	wing (of bird)	kàkà+ráà
3150	Nanga	wing (of bird)	kàká+sâ
3151	Nanga	wing (of bird)	jɛ̀rɛ́
3152	Penange	wing (of bird)	gùbà
3153	PergeTegu	wing (of bird)	gám+já
3154	TebulUre	wing (of bird)	káká+rá
3155	Tiranige	wing (of bird)	pɛ̀nɛ̀+pɛ̀nɛ̀
3156	TogoKan	wing (of bird)	gáɲá
3157	TommoSoTongoTongo	wing (of bird)	káká+rú
3158	TomoKanSegue	wing (of bird)	gàn+já
3159	ToroTegu	wing (of bird)	jɛ̀tá
3160	YandaDom	wing (of bird)	kàgá+dà
3161	YornoSo	wing (of bird)	gámì+rù
#
10283	BankanTey	witness (person)	sɛ̌ɛ̌tɛ̀+m
10284	BenTey	witness (person)	sɛ́ɛ́rɛ̀
10285	BenTey	witness (person)	sɛ́ɛ́dɛ̀+m
10286	Bunoge	witness (person)	sèèré
10287	DonnoSo	witness (person)	séérè
10288	JamsayGourou	witness (person)	sɛ́ɛ́rɛ̀
10289	JamsayDouentza	witness (person)	sɛ́ɛ́rɛ̀
10290	Mombo	witness (person)	séré
10291	BonduSoNajamba	witness (person)	sérè
10292	Nanga	witness (person)	sɛ́ɛ́rɛ̀
10293	Nanga	witness (person)	sɛ̀ɛ̀rɛ̀+gòó
10294	Penange	witness (person)	kà+mb+yà
10295	PergeTegu	witness (person)	sɛ́ɛ́rɛ̀
10296	TebulUre	witness (person)	zú
10297	Tiranige	witness (person)	sèèdé
10298	TogoKan	witness (person)	sɛ́ɛ́rɛ́
10299	TommoSoTongoTongo	witness (person)	sééré
10300	ToroTegu	witness (person)	sɛ̌ɛ̌dɛ̀
10301	ToroTegu	witness (person)	sìnà+ŋká+yná
10302	YandaDom	witness (person)	séré
10303	YornoSo	witness (person)	séèrè
#
725	Ampari	woman, female person	ì+ndá+yɔ̀ɔ̀
726	Ampari	woman, female person	yɔ̌ɔ̌
727	BankanTey	woman, female person	yǎ+m
728	BenTey	woman, female person	yǎ+m
729	Bunoge	woman, female person	yɔ́
730	DogulDomBendiely	woman, female person	yáá
731	DogulDomBendiely	woman, female person	nòòyáá
732	DogulDomKundialang	woman, female person	yàá
733	DogulDomKundialang	woman, female person	yàá+g
734	DonnoSo	woman, female person	yààná
735	DonnoSo	woman, female person	yàànà+pǎy
736	JamsayGourou	woman, female person	ɲɛ̌n
737	JamsayDouentza	woman, female person	ɲɛ̌n
738	JamsayMondoro	woman, female person	ɲɛ̌n
739	Mombo	woman, female person	yɔ̂ɔ̂
740	BonduSoNajamba	woman, female person	yɛ̌ɛ̌
741	Nanga	woman, female person	yǎŋ
742	Penange	woman, female person	yɔ̀ɔ̀
743	PergeTegu	woman, female person	ɲàrⁿú
744	TebulUre	woman, female person	yǎ
748	TogoKan	woman, female person	ɲɛ̌
749	TommoSoTongoTongo	woman, female person	yààná
750	ToroTegu	woman, female person	yⁿàrⁿú
751	ToroTegu	woman, female person	yⁿàrⁿú
752	YandaDom	woman, female person	yɛ̀
753	YornoSo	woman, female person	yàárⁿá
#
1640	BankanTey	womb	nɔ̂nú+rò
1641	BenTey	womb	yàyèé
1642	DogulDomBendiely	womb	mɛ̀lɔ̂
1643	DonnoSo	womb	ɔ́+gɔ̀
1644	JamsayDouentza	womb	wɔ́rù
1645	Mombo	womb	nóló+dóó+ŋgè
1646	BonduSoNajamba	womb	púrú
1647	Nanga	womb	yììbì+yé
1648	Nanga	womb	bì+ndì+kɔ́+rɔ̂
1649	PergeTegu	womb	ììⁿdɛ̌ɛ̌+ⁿ
1650	TebulUre	womb	kúrú
1651	Tiranige	womb	béébìì+jìwá
1652	TommoSoTongoTongo	womb	íídò+m
1653	TomoKanDiangassagou	womb	wɛ̀lɛ́
1654	TomoKanSegue	womb	yùrú
1655	ToroTegu	womb	láráì+lò
1656	YandaDom	womb	làlà+mzè+líyè
1657	YandaDom	womb	làlà+mzè+ló
1658	YornoSo	womb	kɔ́lɔ̀
1659	YornoSo	womb	ììdǒ+m
#
6007	BankanTey	wood	tǐn
6008	BenTey	wood	tìrⁿú
6009	BenTey	wood	tìrⁿí
6010	Bunoge	wood	tèè+ŋgè
6011	DogulDomBendiely	wood	bèé+g
6012	DogulDomBendiely	wood	tééŋ
6013	DogulDomKundialang	wood	bèé+g
6014	DogulDomKundialang	wood	téèŋ
6015	DonnoSo	wood	tàn+ná
6016	JamsayGourou	wood	tǐn
6017	JamsayDouentza	wood	tǐn
6018	Mombo	wood	téé+ŋgé
6019	BonduSoNajamba	wood	téé+ŋgó
6020	Nanga	wood	tìrⁿí
6021	Penange	wood	téé+ŋgé
6022	PergeTegu	wood	tìrⁿí
6023	TebulUre	wood	tìnɛ̌ɛ̌
6024	Tiranige	wood	tèè+ŋgè
6025	TogoKan	wood	tǐ+ⁿ
6026	TommoSoTongoTongo	wood	tìnú
6027	ToroTegu	wood	tìrⁿú
6028	YandaDom	wood	téé
6029	YornoSo	wood	tǐn
#
6030	BankanTey	wooden board, plank	bèrè+kɛ́sí+yɛ́
6031	DogulDomKundialang	wooden board, plank	pòònú+ŋ́
6032	JamsayDouentza	wooden board, plank	cɛ̀wɛ̀+nù+mó
6033	Mombo	wooden board, plank	tùmà+gú+mbú+lè
6034	BonduSoNajamba	wooden board, plank	pò+ndò+pò+ndòó
6035	PergeTegu	wooden board, plank	tìrⁿì+pépé+l
6036	TebulUre	wooden board, plank	pépé+ndé
6037	Tiranige	wooden board, plank	póní
6038	TogoKan	wooden board, plank	báá+gá
6039	TommoSoTongoTongo	wooden board, plank	pìyé
6040	ToroTegu	wooden board, plank	póró
6041	YandaDom	wooden board, plank	tèbà
#
3554	DogulDomBendiely	wool (substance)	kásà
3555	BonduSoNajamba	wool (substance)	pɛ̀gɛ̀+mbó+kùlɛ̀
3556	TommoSoTongoTongo	wool (substance)	káásà
3557	TommoSoTongoTongo	wool (substance)	kàdá
#
10944	BankanTey	word, name (of sth)	ŋìn+níì
10945	BankanTey	word, name (of sth)	ɲìn+níì
10946	BenTey	word, name (of sth)	ìnìrⁿíì
10947	DogulDomBendiely	word, name (of sth)	ínó
10948	DogulDomKundialang	word, name (of sth)	qqq
10949	DonnoSo	word, name (of sth)	bôy
10950	JamsayDouentza	word, name (of sth)	bón
10951	Mombo	word, name (of sth)	íní
10952	BonduSoNajamba	word, name (of sth)	ínèn
10953	Nanga	word, name (of sth)	nnèrⁿî
10954	PergeTegu	word, name (of sth)	sórⁿú
10955	TebulUre	word, name (of sth)	bón+gó
10956	TogoKan	word, name (of sth)	bɔ́+ⁿ
10957	TommoSoTongoTongo	word, name (of sth)	bóy
10958	ToroTegu	word, name (of sth)	ìsǒŋ
10959	YandaDom	word, name (of sth)	dò+m
10960	YornoSo	word, name (of sth)	bôy
#
15496	BankanTey	work (noun), productive activity	bíráá
15497	BenTey	work (noun), productive activity	bírɛ́
15498	Bunoge	work (noun), productive activity	wàlè
15499	DogulDomBendiely	work (noun), productive activity	wáàl
15500	DogulDomKundialang	work (noun), productive activity	wǎl
15501	DonnoSo	work (noun), productive activity	wálù
15502	DonnoSo	work (noun), productive activity	bírɛ̀
15503	JamsayGourou	work (noun), productive activity	bírɛ́
15504	JamsayDouentza	work (noun), productive activity	bírɛ́
15505	Mombo	work (noun), productive activity	wálé
15506	BonduSoNajamba	work (noun), productive activity	bírɔ́ɔ́
15507	Nanga	work (noun), productive activity	bírá
15508	Penange	work (noun), productive activity	káy+ⁿ
15509	PergeTegu	work (noun), productive activity	bírɛ́
15510	TebulUre	work (noun), productive activity	bíráá
15511	Tiranige	work (noun), productive activity	wàlè
15512	TogoKan	work (noun), productive activity	bírɛ́
15513	TommoSoTongoTongo	work (noun), productive activity	bírɛ́
15514	ToroTegu	work (noun), productive activity	bírá
15515	YandaDom	work (noun), productive activity	bìdɛ́
15516	YornoSo	work (noun), productive activity	bírɛ́
#
5450	BankanTey	work in the fields, do farm work (verb only)	wàr+á
5451	BenTey	work in the fields, do farm work (verb only)	wàr+á
5452	Bunoge	work in the fields, do farm work (verb only)	wál+è
5453	DogulDomKundialang	work in the fields, do farm work (verb only)	gɔ̀l+ɛ́
5454	DonnoSo	work in the fields, do farm work (verb only)	wàl+á
5455	JamsayDouentza	work in the fields, do farm work (verb only)	wàr+á
5456	Mombo	work in the fields, do farm work (verb only)	kúb+ɔ́+kúb+ɛ́
5457	BonduSoNajamba	work in the fields, do farm work (verb only)	gɔ̀l+ɛ́
5458	Nanga	work in the fields, do farm work (verb only)	wàr+á
5459	Penange	work in the fields, do farm work (verb only)	kúb+ɛ́
5460	PergeTegu	work in the fields, do farm work (verb only)	wàr+á
5461	TebulUre	work in the fields, do farm work (verb only)	wà+á
5462	Tiranige	work in the fields, do farm work (verb only)	kúw+ɔ́
5463	TogoKan	work in the fields, do farm work (verb only)	wàr+á
5464	TommoSoTongoTongo	work in the fields, do farm work (verb only)	wòl+ú+wàl+á
5465	TomoKanSegue	work in the fields, do farm work (verb only)	kúb+ɛ́
5466	ToroTegu	work in the fields, do farm work (verb only)	wàr+á
5467	YandaDom	work in the fields, do farm work (verb only)	gɔ̀l+ɔ́
5468	YornoSo	work in the fields, do farm work (verb only)	wàl+á
#
9646	BankanTey	world (of the living)	ádúná
9647	BankanTey	world (of the living)	á+ndú+ɲá
9648	BankanTey	world (of the living)	dúɲá
9649	BenTey	world (of the living)	ádúnɔ́
9650	BenTey	world (of the living)	ádúná
9651	BenTey	world (of the living)	ádúnáá+rⁿú
9652	Bunoge	world (of the living)	ʔàr+nà
9653	DogulDomBendiely	world (of the living)	dúnì+yà
9654	DogulDomKundialang	world (of the living)	dúnì+yà
9655	DogulDomKundialang	world (of the living)	dún+yà
9656	DogulDomKundialang	world (of the living)	gá+ndà
9657	DonnoSo	world (of the living)	àdúnɔ̀
9658	JamsayDouentza	world (of the living)	ɛ́ɛ́rú
9659	JamsayDouentza	world (of the living)	àdúrⁿó
9660	JamsayMondoro	world (of the living)	ɛ́ɛ́rú
9661	Mombo	world (of the living)	àrùná
9662	BonduSoNajamba	world (of the living)	ádúná
9663	BonduSoNajamba	world (of the living)	ádúnáò+lè
9664	Nanga	world (of the living)	ɛ́ɛ́rí
9665	Nanga	world (of the living)	ádúrⁿó
9666	Penange	world (of the living)	àrnà
9667	PergeTegu	world (of the living)	ɛ́ɛ́rú
9668	PergeTegu	world (of the living)	ádúrⁿɔ́
9669	TebulUre	world (of the living)	àdúnó
9670	Tiranige	world (of the living)	àdùná
9671	TogoKan	world (of the living)	àdúrⁿú
9672	TommoSoTongoTongo	world (of the living)	àdúní+yáá
9673	TommoSoTongoTongo	world (of the living)	dúní+yáágì+nɛ̀
9674	ToroTegu	world (of the living)	àdùnáá+rⁿù
9675	YandaDom	world (of the living)	àdúɲá
9676	YornoSo	world (of the living)	à+ndú+rⁿɔ́
9677	YornoSo	world (of the living)	ɛ̂ɛ̂rù
#
855	BankanTey	worn out, old, no longer useful (object)	pɛ̌+ɛ̌
856	BenTey	worn out, old, no longer useful (object)	pɛ̌+ɛ̌
857	Bunoge	worn out, old, no longer useful (object)	ʔìl+ɛ̀
858	DonnoSo	worn out, old, no longer useful (object)	yám+à
859	JamsayDouentza	worn out, old, no longer useful (object)	pɛ̌+yⁿ
860	Mombo	worn out, old, no longer useful (object)	ómbéɲómèdúr+é
861	BonduSoNajamba	worn out, old, no longer useful (object)	kùnjò+ó
862	Nanga	worn out, old, no longer useful (object)	pɛ̌+ɛ̌
863	Penange	worn out, old, no longer useful (object)	ùl+ɛ̀
864	TebulUre	worn out, old, no longer useful (object)	pɛ̀yg+ɔ́
865	Tiranige	worn out, old, no longer useful (object)	yɔ́gɔ́r+ɔ́
866	TommoSoTongoTongo	worn out, old, no longer useful (object)	kɔ́+ykɔ́y
867	TommoSoTongoTongo	worn out, old, no longer useful (object)	tɔ́náád+ɛ̀
868	TommoSoTongoTongo	worn out, old, no longer useful (object)	tɔ̀n+ú
869	TomoKanSegue	worn out, old, no longer useful (object)	cɛ̀l+ɛ̀
870	TomoKanSegue	worn out, old, no longer useful (object)	kòl+ò
871	ToroTegu	worn out, old, no longer useful (object)	pòt+ú
872	YornoSo	worn out, old, no longer useful (object)	pɛ̌+y
873	YornoSo	worn out, old, no longer useful (object)	sɛ́mɛ́l+ɛ́
#
9526	BankanTey	worship (God)	dìmb+í+í
9527	BenTey	worship (God)	dìmb+ìy+í
9528	DogulDomBendiely	worship (God)	dìmb+ìy+ɛ́
9529	DonnoSo	worship (God)	dìmb+ɛ́+ɛ́
9530	JamsayDouentza	worship (God)	dìg+ɛ́
9531	Mombo	worship (God)	díŋg+y+ɛ̂+ɛ̂
9532	BonduSoNajamba	worship (God)	dìmb+íy+ɛ́
9533	Nanga	worship (God)	dìmb+íy+í
9534	PergeTegu	worship (God)	dìmb+ìy+é
9535	TogoKan	worship (God)	àmád+ì+mí+ì
9536	TommoSoTongoTongo	worship (God)	ámb+á+dìmb+íy+ɛ́
9537	ToroTegu	worship (God)	dìg+á
9538	YornoSo	worship (God)	ámàd+ì+mɛ́+ɛ́
#
10397	BankanTey	wound, injury	bár+mɛ̀rⁿɛ̀
10398	BenTey	wound, injury	bár+mɛ̀
10399	Bunoge	wound, injury	bàr+mɛ̀+ndɛ́
10400	DogulDomBendiely	wound, injury	míínà
10401	DogulDomKundialang	wound, injury	bár+mɛ̀
10402	DonnoSo	wound, injury	bánù
10403	JamsayDouentza	wound, injury	bár+mɛ́rⁿɛ̀
10404	JamsayDouentza	wound, injury	bár+mɛ̀
10405	Mombo	wound, injury	bárí+mì
10406	BonduSoNajamba	wound, injury	bár+mɛ̀rɛ̀
10407	Nanga	wound, injury	bár+mà
10408	Penange	wound, injury	bár+mɛ́ɛ́rɛ̀
10409	PergeTegu	wound, injury	bár+mɛ̀
10410	Tiranige	wound, injury	bàr+mɛ̀+ndɛ́
10411	TogoKan	wound, injury	bárⁿú+wⁿá
10412	TommoSoTongoTongo	wound, injury	bànú
10413	TommoSoTongoTongo	wound, injury	mìnú
10414	ToroTegu	wound, injury	márè+y
10415	YandaDom	wound, injury	bár+mɛ̀
10416	YornoSo	wound, injury	bár+mù
10417	YornoSo	wound, injury	bán
#
16122	BenTey	wrinkled (adjective)	sùsùyⁿú
16123	JamsayDouentza	wrinkled (adjective)	sùwⁿɔ́
16124	JamsayMondoro	wrinkled (adjective)	sùw+ó
16125	Mombo	wrinkled (adjective)	kóndónj+é
16126	Nanga	wrinkled (adjective)	ùmùrⁿí
16127	TogoKan	wrinkled (adjective)	sùwⁿɔ́
16128	TommoSoTongoTongo	wrinkled (adjective)	tégédíy+é
#
1757	BankanTey	wrist	nààkɔ̀+rɔ́
1758	BenTey	wrist	nààkɔ̀+rɔ́
1759	DogulDomBendiely	wrist	nùmɔ̀+mɔ́+gù
1760	DogulDomKundialang	wrist	nùmɔ̀+mɔ̌ɔ̌+g
1761	DonnoSo	wrist	nùmɔ̀+kɔ̀lɔ̀+kɔ̀lɔ́
1762	JamsayDouentza	wrist	nùmò+kɔ̀rɔ́
1763	Mombo	wrist	nɛ̀ɛ̀pá+rù
1764	BonduSoNajamba	wrist	nùmà+dígì+n
1765	Nanga	wrist	nààkɔ́+rɔ́
1766	PergeTegu	wrist	nùwⁿò+kɔ̀rɔ́
1767	TogoKan	wrist	nùmɔ̀+kɔ̀rɔ́
1768	TommoSoTongoTongo	wrist	nùmɔ̀+kɔ̀gɔ̀+lɔ́
1769	ToroTegu	wrist	lɔ̀kú+rɔ́
1770	YandaDom	wrist	nùmà+kɔ̀lɔ̀
1771	YornoSo	wrist	nɔ̀yⁿ+kùkɔ̀+lɔ́
#
14162	BankanTey	write (sth)	tɔ́wⁿ
14163	BenTey	write (sth)	tɔ́ŋg+ú
14164	Bunoge	write (sth)	nɔ́n+ɛ̀
14165	DogulDomBendiely	write (sth)	tɔ̀ŋ+ɛ́
14166	DonnoSo	write (sth)	tɔ́ŋ+ɛ̀
14167	JamsayDouentza	write (sth)	tɔ́ŋ+ɔ́
14168	JamsayMondoro	write (sth)	tɔ́ŋ+ɔ́
14169	Mombo	write (sth)	nɔ́n+ɛ́
14170	BonduSoNajamba	write (sth)	tɔ́ŋ+ɛ́
14171	Nanga	write (sth)	tɔ́ŋ+í
14172	Penange	write (sth)	sáb+à+kán
14173	PergeTegu	write (sth)	tɔ́ŋg+ɔ́
14174	Tiranige	write (sth)	nɔ́n+ɔ́
14175	TogoKan	write (sth)	tɔ́ŋ+ɔ́
14176	TommoSoTongoTongo	write (sth)	dɔ́ɔ́+ⁿtɔ́ɔ+�ⁿ
14177	ToroTegu	write (sth)	kɔ́r+ɔ́
14178	ToroTegu	write (sth)	kɔ́r+ɔ́
14179	YandaDom	write (sth)	tóŋ+ɔ́
14180	YornoSo	write (sth)	tɔ́ŋ+ɔ́
#
5389	BankanTey	yam (Dioscorea)	kûkû
5390	BenTey	yam (Dioscorea)	kûkû
5391	DogulDomBendiely	yam (Dioscorea)	kúù
5392	DogulDomKundialang	yam (Dioscorea)	kûkû
5393	DonnoSo	yam (Dioscorea)	ku�u�
5394	DonnoSo	yam (Dioscorea)	kùkù+báà
5395	JamsayGourou	yam (Dioscorea)	kûkû
5396	JamsayDouentza	yam (Dioscorea)	kûkû
5397	Mombo	yam (Dioscorea)	kúkú+bá
5398	BonduSoNajamba	yam (Dioscorea)	kùkù+nìí
5399	Nanga	yam (Dioscorea)	kûkû
